speaker,original_speakerid_in_metadata,gender,ethnicity,occupation_type,education_type,occupation,education,childcity,childloc,childzip,childstate,childLat,childLong,teencity,teenloc,teenzip,teenstate,teenLat,teenLong,adultcity,adultzip,adultstate,MT_taskname,consented_for_audio_to_be_public,origin,childLatJittered,childLongJittered,birthyear,childLatJittered_day2,childLongJittered_day2,childLatJittered_day3,childLongJittered_day3
1445,245,F,white,teacher assistant,bach,3,4,Derby,suburban,6418,CT,41.3261714,-73.0825695,Derby,suburban,6418,CT,41.3261714,-73.0825695,New Britain ,6050.0,CT,2016_9_18_12_vJYHo,yes,MechanicalTurkProject,41.33205814469438,-73.0785568900139,1992.0,41.26299984666827,-73.09816584427833,41.2360164594022,-73.13000772798031
1446,246,M,white,Hospitality Services,assoc,4,3,Worcester,urban,1604,MA,42.253254,-71.7679574,Worcester,urban,1604,MA,42.253254,-71.7679574,Worcester,1604.0,MA,2016_9_18_14_QtZYl,yes,MechanicalTurkProject,42.25310340532573,-71.76164530008293,1987.0,42.326294688021456,-71.75907947675509,42.38256117546596,-71.85872847877503
1447,247,F,white,kitchen designer,bach,3,4,Warren,suburban,2885,RI,41.7249588,-71.2583733,Warren,suburban,2885,RI,41.7249588,-71.2583733,Warren,2885.0,RI,2016_9_18_15_owMFd,yes,MechanicalTurkProject,41.729138784615714,-71.26202235452972,1980.0,41.657533145997895,-71.24789619764105,41.67244918608306,-71.28451331281512
1449,249,F,white,Registered dietitian,bach,3,4,Billerica,suburban,1821,MA,42.5493295,-71.2517245,Billerica,suburban,1721,MA,42.2577546,-71.4735257,Billerica,1721.0,MA,2016_9_18_16_izxwh,yes,MechanicalTurkProject,42.5544709751863,-71.24384702092651,1980.0,42.58828054124171,-71.27963037376814,42.57320029570858,-71.29459270281093
1450,250,F,white,Architect,grad,4,5,North Attleboro,suburban,2760,MA,41.9725026,-71.3352028,North Attleboro,suburban,2760,MA,41.9725026,-71.3352028,Attleboro,2703.0,MA,2016_9_18_16_YDNrj,yes,MechanicalTurkProject,41.9732783763986,-71.33851984605495,1986.0,41.984094590633696,-71.34318808476262,41.97297541247057,-71.23909996985775
1451,251,F,white,Homemaker ,bach,4,4,Springfield ,suburban,1151,MA,42.1518602,-72.5091312,Springfield ,suburban,1151,MA,42.1518602,-72.5091312,Springfield ,1151.0,MA,2016_9_18_17_eUEFD,yes,MechanicalTurkProject,42.14825855678187,-72.51476278290401,1988.0,42.13620600861156,-72.44668177149781,42.08217666788987,-72.44365545888643
1452,252,F,white,waitress,high,5,2,Rumford,suburban,2916,RI,41.8426533,-71.3524237,attleboro,suburban,2703,MA,41.9316531,-71.2945028,Fall River,2721.0,MA,2016_9_18_17_wSIjy,yes,MechanicalTurkProject,41.84413169039489,-71.34989741614228,1983.0,41.842576677324864,-71.28440537979543,41.92126924794897,-71.26184702721235
1453,253,F,white,manager,somecoll,2,3,berlin,suburban,6037,CT,41.6054768,-72.7784592,berlin,suburban,6037,CT,41.6054768,-72.7784592,berlin,6037.0,CT,2016_9_18_20_fHwsE,yes,MechanicalTurkProject,41.60558685797875,-72.77420841695913,1977.0,41.599960248482034,-72.76008935950328,41.644029143788124,-72.77703598476988
1454,254,F,white,Actress,bach,1,4,Southington,suburban,6479,CT,41.5747697,-72.9119005,Danbury,urban,6810,CT,41.3742839,-73.4576107,Danbury,6810.0,CT,2016_9_18_20_rzVaZ,yes,MechanicalTurkProject,41.58074332682851,-72.90743650014568,1980.0,41.60043183310146,-72.92727457276581,41.61926396724356,-72.97322859011649
1456,256,M,white,it tech,assoc,4,3,millinocket,suburban,4462,ME,45.9727694,-69.0124449,millinocket,suburban,4462,ME,45.9727694,-69.0124449,millinocket,4462.0,ME,2016_9_18_22_hrilN,yes,MechanicalTurkProject,45.974319455023455,-69.0078381967509,1986.0,45.93255453265241,-69.08670737260266,45.91620696782248,-69.0544820013739
1457,257,M,white,security guard,high,5,2,Malden,suburban,2148,MA,42.4301399,-71.0576939,Malden,suburban,2148,MA,42.4301399,-71.0576939,Malden,2148.0,MA,2016_9_18_22_ImBVn,yes,MechanicalTurkProject,42.43268051454976,-71.05939959730952,1976.0,42.47079108409702,-70.93520865902507,42.50967351940887,-70.96014062811346
1458,258,F,white,Office Manager,somecoll,2,3,East Hampton,suburban,6424,CT,41.560603,-72.5023286,East Hampton,suburban,6424,CT,41.560603,-72.5023286,East Hampton,6424.0,CT,2016_9_19_8_IQfxL,yes,MechanicalTurkProject,41.56042925172996,-72.50568007340398,1990.0,41.54196928557796,-72.4096728408669,41.50464022777907,-72.3417565685342
1459,259,F,white,secretary,somecoll,3,3,Warwick,suburban,2889,RI,41.7005907,-71.3769271,Warwick,suburban,2889,RI,41.7005907,-71.3769271,Warren,2885.0,RI,2016_9_19_8_rTZDf,no,MechanicalTurkProject,41.70292878785933,-71.37533417520812,1950.0,41.62086321664915,-71.4151905113231,41.60980106758753,-71.51477203865984
1460,260,F,white,"Lab Coordinator, Student",bach,3,4,Cranston,suburban,2920,RI,41.7673443,-71.4655083,Cranston,suburban,2920,RI,41.7673443,-71.4655083,PRovidence,2906.0,RI,2016_9_19_9_raBWh,yes,MechanicalTurkProject,41.766112690283606,-71.45641705430184,1990.0,41.81278397887319,-71.40005220465142,41.81649055020595,-71.44528904680183
1461,261,M,white,Firefighter,bach,4,4,Norwich,urban,6360,CT,41.5478603,-72.089488,Norwich,urban,6360,CT,41.5478603,-72.089488,Norwich,6360.0,CT,2016_9_19_10_FQMup,no,MechanicalTurkProject,41.544027218343416,-72.09503532889849,1985.0,41.49058271205647,-72.03965763521964,41.487092487757806,-72.06534706956107
1462,262,M,white,Network Engineer,bach,4,4,Milford,suburban,6460,CT,41.2142663,-73.0508121,Milford,suburban,6460,CT,41.2142663,-73.0508121,Middletown,6457.0,CT,2016_9_19_10_gnuwy,yes,MechanicalTurkProject,41.21591607451965,-73.04861865269795,1985.0,41.26248648711195,-72.99288043105075,41.270070852492566,-72.91248305086316
1463,263,F,white,writer,somecoll,4,3,brighton,urban,2135,MA,42.3496885,-71.1539638,allston,urban,2134,MA,42.3580164,-71.1286084,Providence,,RI,2016_9_19_10_uXlku,no,MechanicalTurkProject,42.35088390628267,-71.15159967690721,1988.0,42.29731823367021,-71.09201386444677,42.325269394119786,-71.12304470325309
1464,264,F,white,business owner/CEO,bach,1,4,Methuen,suburban,1844,MA,42.742751,-71.178588,Methuen,suburban,1844,MA,42.742751,-71.178588,Farmington,4938.0,ME,2016_9_19_11_QxggV,yes,MechanicalTurkProject,42.74443183238168,-71.1697271727759,1990.0,42.722840973911374,-71.20236671524664,42.65995818898663,-71.13446988360899
1465,265,F,white,Technical Writer,bach,3,4,Chester,rural,1011,MA,42.3002815,-72.9687163,Chester,rural,1011,MA,42.3002815,-72.9687163,Easthampton,1027.0,MA,2016_9_19_11_zmxDF,yes,MechanicalTurkProject,42.30600080237895,-72.97757836291424,1981.0,42.31482630387661,-72.92800845431195,42.277687352711574,-72.96955389669847
1466,266,F,white,Software Sales,somecoll,3,3,Beverly,suburban,1915,MA,42.5702689,-70.8669963,Beverly,suburban,1915,MA,42.5702689,-70.8669963,Boston,2215.0,MA,2016_9_19_12_gwJkE,yes,MechanicalTurkProject,42.56569878415915,-70.85992594636049,1994.0,42.57016786017889,-70.87626579941318,42.56190822137908,-70.98693326084344
1467,267,M,white,Sales,high,3,2,South Portland,suburban,4106,ME,43.631402,-70.2859894,Portland,urban,4101,ME,43.6626067,-70.257949,Portland,4101.0,ME,2016_9_19_13_ABkKR,yes,MechanicalTurkProject,43.63078395485197,-70.28226027980679,1978.0,43.633320638694286,-70.30332068641337,43.604693006138724,-70.2759074600028
1469,269,M,white,Grocery Store Associate ,somecoll,3,3,Portsmouth,suburban,3801,NH,43.0748116,-70.8054433,Portsmouth,suburban,3801,NH,43.0748116,-70.8054433,Portsmouth,3801.0,NH,2016_9_19_14_loQls,yes,MechanicalTurkProject,43.07940490313733,-70.80293625117035,1996.0,43.087111159949,-70.84620784468805,43.094751776096395,-70.77060241712968
1470,270,F,white,Library staffer,bach,4,4,Marlborough,suburban,1752,MA,42.3496175,-71.547214,Marlborough,suburban,1752,MA,42.3496175,-71.547214,Waltham,2453.0,MA,2016_9_19_15_igtAP,yes,MechanicalTurkProject,42.34708080311024,-71.54570512981263,1988.0,42.36596685347694,-71.5376190151261,42.38560173892951,-71.59098784942206
1471,271,F,white,Business Analyst,bach,3,4,Taunton,rural,2780,MA,41.909112,-71.1183464,Amherst,rural,2780,MA,41.909112,-71.1183464,Boston,,MA,2016_9_19_15_RbrZS,yes,MechanicalTurkProject,41.9153559743884,-71.12407336518379,1987.0,42.014512790159536,-71.05945764801676,42.063736395494246,-71.11092614792472
1472,272,F,white,Artist,bach,4,4,Boston,urban,2113,MA,42.3653348,-71.0552357,Melrose,suburban,2176,MA,42.455723,-71.0590194,Melrose,2176.0,MA,2016_9_19_15_Uthmt,yes,MechanicalTurkProject,42.36669100906164,-71.05866104928663,1973.0,42.3613183469737,-71.14095945931687,42.36325816035021,-71.07248557508431
1473,273,F,white,Appliance Technician,high,4,2,Madawaska,rural,4756,ME,47.3217083,-68.298213,Seabrook,suburban,3874,NH,42.8831227,-70.860823,Seabrook,3874.0,NH,2016_9_19_16_jJrHq,yes,MechanicalTurkProject,47.31671059460451,-68.29681434674464,1990.0,47.24209099579671,-68.30911437838228,47.31034581893509,-68.26110741908168
1475,275,M,white,VALIDATION ENGINEER,bach,4,4,PROVIDENCE,urban,2908,RI,41.8398254,-71.436794,PROVIDENCE,urban,2908,RI,41.8398254,-71.436794,WARWICK,2889.0,RI,2016_9_19_16_ufMzo,yes,MechanicalTurkProject,41.83565615926242,-71.44067823493441,1984.0,41.82082260167312,-71.4524050062224,41.87363464933972,-71.54732136255106
1476,276,M,white,Musician,bach,4,4,Derry,rural,3038,NH,42.8927614,-71.2767629,Derry,rural,3038,NH,42.8927614,-71.2767629,Boston,2120.0,MA,2016_9_19_16_YjlYJ,yes,MechanicalTurkProject,42.89301339882459,-71.28454849293048,1992.0,42.96039866154,-71.24049448050637,42.953748442780324,-71.2190465621901
1477,277,F,white,childcare provider,bach,5,4,Standish,rural,4084,ME,43.7621466,-70.5666802,Standish,rural,4084,ME,43.7621466,-70.5666802,Sanford,4073.0,ME,2016_9_19_17_ylIPn,yes,MechanicalTurkProject,43.76844838658637,-70.57532207296533,1964.0,43.70959177900918,-70.6120448340781,43.677146485398495,-70.7365968844008
1478,278,F,white,accounting clerk,somecoll,3,3,Essex,rural,6426,CT,41.351136,-72.3971637,Essex,rural,6426,CT,41.351136,-72.3971637,Essex,6426.0,CT,2016_9_19_18_AsqXQ,no,MechanicalTurkProject,41.35801463906437,-72.38920778376956,1980.0,41.40926047211676,-72.34248244730934,41.41915206297584,-72.31315183831667
1479,279,M,white,IT Specialist,somecoll,4,3,Norwich,suburban,6360,CT,41.5478603,-72.089488,Norwich,suburban,6360,CT,41.5478603,-72.089488,Norwich,6360.0,CT,2016_9_19_18_aUMYY,no,MechanicalTurkProject,41.54814174824408,-72.08890671351006,1978.0,41.603458429558,-72.12487291924515,41.605348142502606,-72.14262943561326
1480,280,M,white,bank management,somecoll,3,3,quincy,suburban,2169,MA,42.248386,-71.0022792,quincy,suburban,2169,MA,42.248386,-71.0022792,Weymouth,2190.0,MA,2016_9_19_18_EsFSw,yes,MechanicalTurkProject,42.24319233060687,-70.99509174212452,1955.0,42.24873397294741,-70.96473287218124,42.285162811644554,-70.91767811403658
1481,281,M,white,administrative assistant,somecoll,3,3,Fair Haven,rural,5743,VT,43.6773297,-73.3049255,Fair Haven,rural,5743,VT,43.6773297,-73.3049255,Burlington,5401.0,VT,2016_9_19_19_aossV,yes,MechanicalTurkProject,43.68317427930041,-73.30181106530787,1985.0,43.57646512561177,-73.24313004782883,43.64575797041479,-73.28002290108124
1483,283,F,white,Retail,bach,3,4,Yarmouth Port ,suburban,2675,MA,41.7041551,-70.2318012,Yarmouth Port ,suburban,2675,MA,41.7041551,-70.2318012,Yarmouth Port ,2675.0,MA,2016_9_19_21_BAByv,yes,MechanicalTurkProject,41.699368895076496,-70.23009810382091,1986.0,41.643673680215336,-70.35870792066963,41.65340242447888,-70.41450545971723
1484,284,F,white,Librarian,grad,4,5,Danvers,suburban,1923,MA,42.5741744,-70.9505165,Danvers,suburban,1923,MA,42.5741744,-70.9505165,Haverhill,1835.0,MA,2016_9_19_21_fhdWP,yes,MechanicalTurkProject,42.57302909664332,-70.95891417796798,1975.0,42.61526037675012,-71.0123836608941,42.567926833804066,-70.94943882781784
1486,286,M,white,Information Technology,bach,4,4,Needham,suburban,2192,MA,42.243453,-70.942033,Cape Elizabeth,suburban,4107,ME,43.5871732,-70.2364761,Andover,1810.0,MA,2016_9_19_21_NHmlt,yes,MechanicalTurkProject,42.24660513292784,-70.94611681089354,1975.0,42.274852431229206,-71.00419475354673,42.268205522695865,-71.0157440639842
1487,287,M,white,Human Resources Mgt,grad,3,5,bath,suburban,4530,ME,43.8882282,-69.8266991,bath,suburban,4530,ME,43.8882282,-69.8266991,bath,4530.0,ME,2016_9_19_21_pgqRm,no,MechanicalTurkProject,43.886382302962,-69.82031008297761,1977.0,43.90681407897402,-69.81209516392424,43.88942022736437,-69.80597891289067
1488,288,M,white,store manager,high,2,2,West Springfield,suburban,1089,MA,42.1254511,-72.6497341,West Springfield,suburban,1089,MA,42.1254511,-72.6497341,West Springfield,1089.0,MA,2016_9_19_22_lrDma,yes,MechanicalTurkProject,42.12998516248186,-72.6408304893702,1990.0,42.178863648984766,-72.60751437690114,42.26997032690658,-72.60430810050289
1489,289,M,white,Mason Tending,high,4,2,Rindge,rural,3461,NH,42.756663,-72.013247,Rindge,rural,3461,NH,42.756663,-72.013247,Rindge,3461.0,NH,2016_9_19_23_jRqzw,no,MechanicalTurkProject,42.758663999559744,-72.02058697846991,1994.0,42.71674536780902,-71.96749073029743,42.77664626054705,-72.04893784757715
1492,292,M,white,casino dealer,somecoll,4,3,Manchester,urban,3103,NH,42.950538,-71.4465468,Manchester,urban,3103,NH,42.950538,-71.4465468,Hampton,3842.0,NH,2016_9_20_8_wRUcV,yes,MechanicalTurkProject,42.950459649683744,-71.45597653051804,1978.0,42.97512618711532,-71.50713805210077,43.0009334680596,-71.42530503121075
1493,293,M,white,Construction,somecoll,4,3,Milford,suburban,6460,CT,41.2142663,-73.0508121,Milford,suburban,6460,CT,41.2142663,-73.0508121,Milford,6460.0,CT,2016_9_20_9_dFMvf,yes,MechanicalTurkProject,41.207724166919945,-73.0473013596242,1992.0,41.230109658830926,-73.06759039739144,41.171264982669996,-73.04053203298675
1494,294,F,white,Administrative Assistant,high,3,2,Quincy,suburban,2169,MA,42.248386,-71.0022792,Quincy,suburban,2169,MA,42.248386,-71.0022792,Boston,2120.0,MA,2016_9_20_9_hyFBI,yes,MechanicalTurkProject,42.2484605989094,-71.00497505397699,1979.0,42.20109170737573,-70.93368413068792,42.18433810387177,-70.91619140028091
1495,295,F,otherhisp,Customer Service,bach,3,4,Central Falls,urban,2863,RI,41.8900642,-71.3934808,Central Falls,urban,2863,RI,41.8900642,-71.3934808,Kingston,2881.0,RI,2016_9_20_11_wZFqg,yes,MechanicalTurkProject,41.89258486285772,-71.38450147350768,1994.0,41.76352627498268,-71.3394114797612,41.80657160420063,-71.35936120697122
1497,297,F,white,Education,bach,3,4,New Milford,suburban,6776,CT,41.6013201,-73.4228319,New Milford ,suburban,6776,CT,41.6013201,-73.4228319,Danbury,1810.0,CT,2016_9_20_13_Gtepq,yes,MechanicalTurkProject,41.60665294926597,-73.42633032088648,1977.0,41.570973234354,-73.37792333790155,41.46882939011402,-73.38862946504152
1498,298,M,white,Office Manger,grad,2,5,Swampscott,suburban,1907,MA,42.474287,-70.905908,Swampscott,suburban,1907,MA,42.474287,-70.905908,East Boston,2128.0,MA,2016_9_20_13_SphXG,yes,MechanicalTurkProject,42.47876018831293,-70.9026938796016,1980.0,42.53524155230743,-70.97334360204655,42.48201989774988,-70.99082844504957
1499,299,M,white,Program Manager,grad,2,5,Bridgeport,urban,6604,CT,41.1829197,-73.2080265,Bridgeport,urban,6604,CT,41.1829197,-73.2080265,Manchester,3103.0,NH,2016_9_20_17_LpxOR,yes,MechanicalTurkProject,41.177604774867845,-73.20891294767569,1974.0,41.21181343965459,-73.27762732819055,41.26066554196045,-73.36751278799537
1500,300,F,white,Office Service Associate,somecoll,3,3,Stoughton,suburban,2072,MA,42.119006,-71.1036499,2072,suburban,2072,MA,42.119006,-71.1036499,Winthrop,2152.0,MA,2016_9_20_19_LKvtB,no,MechanicalTurkProject,42.124265980782056,-71.10795635864872,1970.0,42.08396994603438,-71.17182050771477,42.18298303995569,-71.18545646337597
1501,301,F,white,homemaker,somecoll,4,3,Franklin,suburban,2038,MA,42.0848585,-71.4105714,Franklin,suburban,2038,MA,42.0848585,-71.4105714,Harwich,2645.0,MA,2016_9_20_19_wxxyj,yes,MechanicalTurkProject,42.08711212989458,-71.41006197292812,1976.0,42.10315086567541,-71.39411756602985,42.17356762792869,-71.39117193141344
1502,302,M,white,Software Consultant,bach,3,4,Exeter,rural,2822,RI,41.5702104,-71.6269931,Exeter,rural,2822,RI,41.5702104,-71.6269931,Quincy,2169.0,MA,2016_9_20_20_eVEjG,yes,MechanicalTurkProject,41.56387172862433,-71.6252457164616,1987.0,41.56987024028386,-71.72848916007231,41.58351415844068,-71.64114489745737
1503,303,M,white,photographer,somecoll,5,3,Dedham,suburban,2026,MA,42.2468719,-71.1794622,Dedham,suburban,2026,MA,42.2468719,-71.1794622,Dedham,2026.0,MA,2016_9_20_20_TtbWs,yes,MechanicalTurkProject,42.24162966378288,-71.1738650959381,1992.0,42.2600146527933,-71.18506730110198,42.26000078887898,-71.16368347606954
1504,304,F,white,cake decorator,bach,4,4,Bedford,suburban,3102,NH,43.0119153,-71.4911193,Bedford,suburban,3102,NH,43.0119153,-71.4911193,Somerville,,MA,2016_9_20_21_HuQYr,yes,MechanicalTurkProject,43.01773897875434,-71.49416151029537,1970.0,42.94726295490431,-71.50904726728794,43.01290626233505,-71.4209801605655
1505,305,F,white,Teacher,bach,3,4,Milford,suburban,6460,CT,41.2142663,-73.0508121,Milford,suburban,6460,CT,41.2142663,-73.0508121,Uncasville,6382.0,CT,2016_9_20_21_lPLhu,yes,MechanicalTurkProject,41.21814716851586,-73.0577817252204,1977.0,41.17644979330835,-73.02072530904908,41.22164338524066,-72.9728585421635
1506,306,F,black,Paralegal,bach,3,4,Providence,urban,2909,RI,41.8215212,-71.4538694,Providence,urban,2909,RI,41.8215212,-71.4538694,Allston-Brighton,2135.0,MA,2016_9_20_22_fgCKl,yes,MechanicalTurkProject,41.82180844164705,-71.45716285498827,1991.0,41.745906387072985,-71.48517739946563,41.71373285514099,-71.579021453112
1508,308,F,white,Ticket Sales,high,5,2,Hodgdon,rural,4730,ME,46.1910425,-67.8610283,Hodgdon,rural,4730,ME,46.1910425,-67.8610283,Houlton,4730.0,ME,2016_9_21_8_LnGeq,yes,MechanicalTurkProject,46.19201336731268,-67.86654630187378,1990.0,46.163722854701504,-67.87765406222087,46.1674401816485,-67.82123371159162
1509,309,F,white,administrative assistant,somecoll,3,3,Manchester,suburban,3103,NH,42.950538,-71.4465468,Manchestser,suburban,3103,NH,42.950538,-71.4465468,Manchestser,3103.0,NH,2016_9_21_13_TDICW,yes,MechanicalTurkProject,42.95614473522558,-71.44379073852475,1983.0,43.03540273296922,-71.40277007548531,43.058679077156505,-71.35956869048573
1510,310,M,other,Teacher,high,3,2,Branford,suburban,6405,CT,41.2850011,-72.7935493,Branford,suburban,6405,CT,41.2850011,-72.7935493,Branford,6405.0,CT,2016_9_21_15_vhFGT,no,MechanicalTurkProject,41.29134652183011,-72.79855481137699,1996.0,41.32131088506369,-72.8705831600299,41.32861948276554,-72.8202465296211
1511,311,M,white,Active duty USCG,somecoll,4,3,St Albans,rural,4971,ME,44.92968,-69.3912779,St Albans,rural,4971,ME,44.92968,-69.3912779,Boston,2114.0,MA,2016_9_21_16_rkOSA,yes,MechanicalTurkProject,44.9318926242339,-69.38973334019158,1989.0,44.898921473612624,-69.37639052166323,44.99193253677676,-69.3225955698415
1512,312,M,otherhisp,IT SUpport,high,4,2,Melrose,suburban,2176,MA,42.455723,-71.0590194,East Boston,urban,2128,MA,42.3611289,-71.0069754,Atlanta,,GA,2016_9_21_18_KdjhV,yes,MechanicalTurkProject,42.46190226099649,-71.0567389819136,1995.0,42.48056978662896,-71.01520218273106,42.5083971153288,-70.9099097814782
1513,313,M,white,Shipping,somecoll,5,3,Westhampton,rural,1027,MA,42.2950079,-72.7518767,Westhampton,rural,1027,MA,42.2950079,-72.7518767,Westhampton,1027.0,MA,2016_9_21_19_JkzYC,yes,MechanicalTurkProject,42.29877481380272,-72.7461995471305,1997.0,42.304537564595066,-72.8073431715053,42.2822128628345,-72.84199535026747
1514,314,M,white,Information Technology & Facilities Coordinator,grad,2,5,Chaplin,rural,6235,CT,41.7908895,-72.1295395,Storrs,suburban,6268,CT,41.8004442,-72.2480301,Willimantic,6226.0,CT,2016_9_21_22_PhqlW,yes,MechanicalTurkProject,41.796022086930165,-72.12010751735956,1987.0,41.87190341541909,-72.14405508370655,41.84129659646374,-72.19941175082575
1515,315,M,white,usher,somecoll,5,3,Brentwood,rural,3833,NH,42.978415,-70.9875221,Brentwood,rural,3833,NH,42.978415,-70.9875221,Boston,2115.0,NH,2016_9_22_0_lBXoh,yes,MechanicalTurkProject,42.985549509002354,-70.99096572393614,1997.0,42.99184579853643,-71.00877651339927,42.94982608148589,-71.04785653211182
1517,317,M,white,factory worker,high,5,2,springfield,urban,1118,MA,42.0937319,-72.5259054,springfield,urban,1118,MA,42.0937319,-72.5259054,springfield,1118.0,MA,2016_9_22_8_wTyiK,yes,MechanicalTurkProject,42.08780850207299,-72.53192983774784,1981.0,42.13464638768978,-72.55474321537127,42.165710602622084,-72.58624454631942
1518,318,M,chinese,Biomedical Technician,bach,4,4,Westborough,suburban,1581,MA,42.2684262,-71.6133087,Rocky Hill,suburban,6067,CT,41.6566243,-72.6617787,Rocky Hill,6067.0,CT,2016_9_22_9_dFjWK,yes,MechanicalTurkProject,42.26598551580883,-71.61147770887577,1983.0,42.28578330226087,-71.57513277940754,42.25654074492892,-71.57642278755904
