 speaker,original_speakerid_in_metadata,gender,ethnicity,occupation_type,education_type,occupation,education,childcity,childloc,childzip,childstate,childLat,childLong,teencity,teenloc,teenzip,teenstate,teenLat,teenLong,adultcity,adultzip,adultstate,MT_taskname,consented_for_audio_to_be_public,origin,adult_latitude,adult_longitude
1427,227,F,white,Field Representative,bach,4,4,Bridgeport,urban,6605,CT,41.1615986,-73.2176223,Bridgeport,urban,6605,CT,41.1615986,-73.2176223,Minneapolis,55417.0,MN,2016_9_16_15_uszQy,yes,MechanicalTurkProject,44.9772995,-93.2654692
1428,228,F,white,Family Practice Physician,grad,1,5,New London,suburban,6320,CT,41.3474503,-72.1017433,Mystic,suburban,6355,CT,41.3668992,-71.9763715,Vallejo,,CA,2016_9_16_16_euTtu,yes,MechanicalTurkProject,38.1040864,-122.2566367
1429,229,M,white,Technician ,assoc,4,3,Warren,rural,1092,MA,42.1918678,-72.2351075,Warren ,rural,1092,MA,42.1918678,-72.2351075,Warren,1092.0,MA,2016_9_16_18_hUvQB,yes,MechanicalTurkProject,42.2128632,-72.1926488
1430,230,M,white,editor,bach,3,4,Newton,suburban,2465,MA,42.3489119,-71.22633,Newton,suburban,2465,MA,42.3489119,-71.22633,Marlboro,5344.0,VT,2016_9_16_19_XSFbt,yes,MechanicalTurkProject,42.8596573,-72.7258755
1431,231,F,white,Bookseller,somecoll,3,3,Meredith,rural,3253,NH,43.6312114,-71.4985847,Meredith,rural,3253,NH,43.6312114,-71.4985847,Meredith,3253.0,NH,2016_9_17_0_ZsuaD,yes,MechanicalTurkProject,43.6567546,-71.5011718
1432,232,M,white,State Park employee,bach,5,4,Springfield,urban,1103,MA,42.1041063,-72.5920275,Springfield,urban,1103,MA,42.1041063,-72.5920275,Springfield,,MA,2016_9_17_10_HNsfg,yes,MechanicalTurkProject,42.1018764,-72.5886727
1433,233,M,white,Administrator,grad,3,5,Medfield,suburban,2052,MA,42.1845991,-71.3053065,Medfield,suburban,2052,MA,42.1845991,-71.3053065,Massachusetts,1003.0,MA,2016_9_17_11_VFgrf,no,MechanicalTurkProject,42.3582529,-71.0966272
1434,234,F,white,lactation consultant,bach,3,4,Lynn,urban,1902,MA,42.4710392,-70.9415353,Lynn,urban,1902,MA,42.4710392,-70.9415353,Narragansett,2882.0,RI,2016_9_18_1_QHItI,yes,MechanicalTurkProject,41.4501021,-71.4495005
1436,236,M,white,Clerk,somecoll,3,3,Taunton,suburban,2780,MA,41.909112,-71.1183464,Taunton,suburban,2780,MA,41.909112,-71.1183464,Taunton,2780.0,MA,2016_9_18_4_PhfHc,no,MechanicalTurkProject,41.9019257,-71.0931485
1437,237,F,white,Waitress,somecoll,5,3,Old Saybrook,suburban,6475,CT,41.2998973,-72.3827344,Old Saybrook,suburban,6475,CT,41.2998973,-72.3827344,Old Saybrook,6475.0,CT,2016_9_18_8_QYpUK,yes,MechanicalTurkProject,41.2917652,-72.3761956
1438,238,M,otherhisp,Sales,somecoll,3,3,Norwalk,suburban,6850,CT,41.126683,-73.4474593,Norwalk,suburban,6850,CT,41.126683,-73.4474593,Norwalk,6850.0,CT,2016_9_18_9_KUwxk,yes,MechanicalTurkProject,41.1175966,-73.4078968
1439,239,F,white,Financial Analyst,grad,3,5,Topsham,rural,4086,ME,43.9649766,-69.9556237,Topsham,rural,4086,ME,43.9649766,-69.9556237,Orlando,32828.0,FL,2016_9_18_10_YIZkE,no,MechanicalTurkProject,28.5421109,-81.3790304
1440,240,M,white,File Clerk,somecoll,3,3,Johnston,suburban,2919,RI,41.8274402,-71.5198792,Johnston,suburban,2919,RI,41.8274402,-71.5198792,Wariwick,2888.0,RI,2016_9_18_10_ZUHHJ,yes,MechanicalTurkProject,,
1442,242,F,white,Clinical Consultant,bach,3,4,Meriden,suburban,6450,CT,41.5358117,-72.7756859,Meriden,suburban,6450,CT,41.5358117,-72.7756859,Ansonia,6401.0,CT,2016_9_18_11_wrGIl,yes,MechanicalTurkProject,41.3434295,-73.0441144
1443,243,M,black,Call center agent,somecoll,3,3,Dorchester,urban,2125,MA,42.3157481,-71.0558957,Dorchester,urban,2125,MA,42.3157481,-71.0558957,Dorchester,2125.0,MA,2016_9_18_11_XfdUA,yes,MechanicalTurkProject,42.2973205,-71.0744952
1444,244,F,white,Waitress,high,5,2,Southbridge,rural,1550,MA,42.0596688,-72.0340396,Southbridge,rural,1550,MA,42.0596688,-72.0340396,Webster,1570.0,MA,2016_9_18_12_putts,yes,MechanicalTurkProject,42.0501373,-71.8803308
1445,245,F,white,teacher assistant,bach,3,4,Derby,suburban,6418,CT,41.3261714,-73.0825695,Derby,suburban,6418,CT,41.3261714,-73.0825695,New Britain ,6050.0,CT,2016_9_18_12_vJYHo,yes,MechanicalTurkProject,41.6612104,-72.7795419
1446,246,M,white,Hospitality Services,assoc,4,3,Worcester,urban,1604,MA,42.253254,-71.7679574,Worcester,urban,1604,MA,42.253254,-71.7679574,Worcester,1604.0,MA,2016_9_18_14_QtZYl,yes,MechanicalTurkProject,42.2625621,-71.8018877
1447,247,F,white,kitchen designer,bach,3,4,Warren,suburban,2885,RI,41.7249588,-71.2583733,Warren,suburban,2885,RI,41.7249588,-71.2583733,Warren,2885.0,RI,2016_9_18_15_owMFd,yes,MechanicalTurkProject,41.7303794,-71.2825494
1449,249,F,white,Registered dietitian,bach,3,4,Billerica,suburban,1821,MA,42.5493295,-71.2517245,Billerica,suburban,1721,MA,42.2577546,-71.4735257,Billerica,1721.0,MA,2016_9_18_16_izxwh,yes,MechanicalTurkProject,42.5584264,-71.268947
1450,250,F,white,Architect,grad,4,5,North Attleboro,suburban,2760,MA,41.9725026,-71.3352028,North Attleboro,suburban,2760,MA,41.9725026,-71.3352028,Attleboro,2703.0,MA,2016_9_18_16_YDNrj,yes,MechanicalTurkProject,41.9439695,-71.2804301
1451,251,F,white,Homemaker ,bach,4,4,Springfield ,suburban,1151,MA,42.1518602,-72.5091312,Springfield ,suburban,1151,MA,42.1518602,-72.5091312,Springfield ,1151.0,MA,2016_9_18_17_eUEFD,yes,MechanicalTurkProject,42.1018764,-72.5886727
1452,252,F,white,waitress,high,5,2,Rumford,suburban,2916,RI,41.8426533,-71.3524237,attleboro,suburban,2703,MA,41.9316531,-71.2945028,Fall River,2721.0,MA,2016_9_18_17_wSIjy,yes,MechanicalTurkProject,41.7010642,-71.1546367
1453,253,F,white,manager,somecoll,2,3,berlin,suburban,6037,CT,41.6054768,-72.7784592,berlin,suburban,6037,CT,41.6054768,-72.7784592,berlin,6037.0,CT,2016_9_18_20_fHwsE,yes,MechanicalTurkProject,41.621488,-72.7456519
1454,254,F,white,Actress,bach,1,4,Southington,suburban,6479,CT,41.5747697,-72.9119005,Danbury,urban,6810,CT,41.3742839,-73.4576107,Danbury,6810.0,CT,2016_9_18_20_rzVaZ,yes,MechanicalTurkProject,41.394817,-73.4540111
1456,256,M,white,it tech,assoc,4,3,millinocket,suburban,4462,ME,45.9727694,-69.0124449,millinocket,suburban,4462,ME,45.9727694,-69.0124449,millinocket,4462.0,ME,2016_9_18_22_hrilN,yes,MechanicalTurkProject,45.6565049,-68.7091349
1457,257,M,white,security guard,high,5,2,Malden,suburban,2148,MA,42.4301399,-71.0576939,Malden,suburban,2148,MA,42.4301399,-71.0576939,Malden,2148.0,MA,2016_9_18_22_ImBVn,yes,MechanicalTurkProject,42.4268484,-71.0683741
1458,258,F,white,Office Manager,somecoll,2,3,East Hampton,suburban,6424,CT,41.560603,-72.5023286,East Hampton,suburban,6424,CT,41.560603,-72.5023286,East Hampton,6424.0,CT,2016_9_19_8_IQfxL,yes,MechanicalTurkProject,41.5758442,-72.5024804
1459,259,F,white,secretary,somecoll,3,3,Warwick,suburban,2889,RI,41.7005907,-71.3769271,Warwick,suburban,2889,RI,41.7005907,-71.3769271,Warren,2885.0,RI,2016_9_19_8_rTZDf,no,MechanicalTurkProject,41.7303794,-71.2825494
1460,260,F,white,"Lab Coordinator, Student",bach,3,4,Cranston,suburban,2920,RI,41.7673443,-71.4655083,Cranston,suburban,2920,RI,41.7673443,-71.4655083,PRovidence,2906.0,RI,2016_9_19_9_raBWh,yes,MechanicalTurkProject,41.8239891,-71.4128343
1461,261,M,white,Firefighter,bach,4,4,Norwich,urban,6360,CT,41.5478603,-72.089488,Norwich,urban,6360,CT,41.5478603,-72.089488,Norwich,6360.0,CT,2016_9_19_10_FQMup,no,MechanicalTurkProject,41.5243537,-72.0759008
1462,262,M,white,Network Engineer,bach,4,4,Milford,suburban,6460,CT,41.2142663,-73.0508121,Milford,suburban,6460,CT,41.2142663,-73.0508121,Middletown,6457.0,CT,2016_9_19_10_gnuwy,yes,MechanicalTurkProject,41.5623178,-72.6509061
1463,263,F,white,writer,somecoll,4,3,brighton,urban,2135,MA,42.3496885,-71.1539638,allston,urban,2134,MA,42.3580164,-71.1286084,Providence,,RI,2016_9_19_10_uXlku,no,MechanicalTurkProject,41.8239891,-71.4128343
1464,264,F,white,business owner/CEO,bach,1,4,Methuen,suburban,1844,MA,42.742751,-71.178588,Methuen,suburban,1844,MA,42.742751,-71.178588,Farmington,4938.0,ME,2016_9_19_11_QxggV,yes,MechanicalTurkProject,44.671094,-70.151825
1465,265,F,white,Technical Writer,bach,3,4,Chester,rural,1011,MA,42.3002815,-72.9687163,Chester,rural,1011,MA,42.3002815,-72.9687163,Easthampton,1027.0,MA,2016_9_19_11_zmxDF,yes,MechanicalTurkProject,42.2708804,-72.6719579
1466,266,F,white,Software Sales,somecoll,3,3,Beverly,suburban,1915,MA,42.5702689,-70.8669963,Beverly,suburban,1915,MA,42.5702689,-70.8669963,Boston,2215.0,MA,2016_9_19_12_gwJkE,yes,MechanicalTurkProject,42.3554334,-71.060511
1467,267,M,white,Sales,high,3,2,South Portland,suburban,4106,ME,43.631402,-70.2859894,Portland,urban,4101,ME,43.6626067,-70.257949,Portland,4101.0,ME,2016_9_19_13_ABkKR,yes,MechanicalTurkProject,43.6573605,-70.2586618
1469,269,M,white,Grocery Store Associate ,somecoll,3,3,Portsmouth,suburban,3801,NH,43.0748116,-70.8054433,Portsmouth,suburban,3801,NH,43.0748116,-70.8054433,Portsmouth,3801.0,NH,2016_9_19_14_loQls,yes,MechanicalTurkProject,43.0702223,-70.7548621
1470,270,F,white,Library staffer,bach,4,4,Marlborough,suburban,1752,MA,42.3496175,-71.547214,Marlborough,suburban,1752,MA,42.3496175,-71.547214,Waltham,2453.0,MA,2016_9_19_15_igtAP,yes,MechanicalTurkProject,42.3762385,-71.2355644
1471,271,F,white,Business Analyst,bach,3,4,Taunton,rural,2780,MA,41.909112,-71.1183464,Amherst,rural,2780,MA,41.909112,-71.1183464,Boston,,MA,2016_9_19_15_RbrZS,yes,MechanicalTurkProject,42.3554334,-71.060511
1472,272,F,white,Artist,bach,4,4,Boston,urban,2113,MA,42.3653348,-71.0552357,Melrose,suburban,2176,MA,42.455723,-71.0590194,Melrose,2176.0,MA,2016_9_19_15_Uthmt,yes,MechanicalTurkProject,42.4564323,-71.064182
1473,273,F,white,Appliance Technician,high,4,2,Madawaska,rural,4756,ME,47.3217083,-68.298213,Seabrook,suburban,3874,NH,42.8831227,-70.860823,Seabrook,3874.0,NH,2016_9_19_16_jJrHq,yes,MechanicalTurkProject,42.8773076,-70.8706857
1475,275,M,white,VALIDATION ENGINEER,bach,4,4,PROVIDENCE,urban,2908,RI,41.8398254,-71.436794,PROVIDENCE,urban,2908,RI,41.8398254,-71.436794,WARWICK,2889.0,RI,2016_9_19_16_ufMzo,yes,MechanicalTurkProject,41.6992717,-71.4586114
1476,276,M,white,Musician,bach,4,4,Derry,rural,3038,NH,42.8927614,-71.2767629,Derry,rural,3038,NH,42.8927614,-71.2767629,Boston,2120.0,MA,2016_9_19_16_YjlYJ,yes,MechanicalTurkProject,42.3554334,-71.060511
1477,277,F,white,childcare provider,bach,5,4,Standish,rural,4084,ME,43.7621466,-70.5666802,Standish,rural,4084,ME,43.7621466,-70.5666802,Sanford,4073.0,ME,2016_9_19_17_ylIPn,yes,MechanicalTurkProject,43.4387179,-70.7746224
1478,278,F,white,accounting clerk,somecoll,3,3,Essex,rural,6426,CT,41.351136,-72.3971637,Essex,rural,6426,CT,41.351136,-72.3971637,Essex,6426.0,CT,2016_9_19_18_AsqXQ,no,MechanicalTurkProject,41.3323144,-72.3951943
1479,279,M,white,IT Specialist,somecoll,4,3,Norwich,suburban,6360,CT,41.5478603,-72.089488,Norwich,suburban,6360,CT,41.5478603,-72.089488,Norwich,6360.0,CT,2016_9_19_18_aUMYY,no,MechanicalTurkProject,41.5243537,-72.0759008
1480,280,M,white,bank management,somecoll,3,3,quincy,suburban,2169,MA,42.248386,-71.0022792,quincy,suburban,2169,MA,42.248386,-71.0022792,Weymouth,2190.0,MA,2016_9_19_18_EsFSw,yes,MechanicalTurkProject,42.2212188,-70.9391625
1481,281,M,white,administrative assistant,somecoll,3,3,Fair Haven,rural,5743,VT,43.6773297,-73.3049255,Fair Haven,rural,5743,VT,43.6773297,-73.3049255,Burlington,5401.0,VT,2016_9_19_19_aossV,yes,MechanicalTurkProject,44.4761601,-73.212906
1483,283,F,white,Retail,bach,3,4,Yarmouth Port ,suburban,2675,MA,41.7041551,-70.2318012,Yarmouth Port ,suburban,2675,MA,41.7041551,-70.2318012,Yarmouth Port ,2675.0,MA,2016_9_19_21_BAByv,yes,MechanicalTurkProject,41.7020544,-70.249465
1484,284,F,white,Librarian,grad,4,5,Danvers,suburban,1923,MA,42.5741744,-70.9505165,Danvers,suburban,1923,MA,42.5741744,-70.9505165,Haverhill,1835.0,MA,2016_9_19_21_fhdWP,yes,MechanicalTurkProject,42.7777829,-71.0767724
1486,286,M,white,Information Technology,bach,4,4,Needham,suburban,2192,MA,42.243453,-70.942033,Cape Elizabeth,suburban,4107,ME,43.5871732,-70.2364761,Andover,1810.0,MA,2016_9_19_21_NHmlt,yes,MechanicalTurkProject,42.65717,-71.1408776
1487,287,M,white,Human Resources Mgt,grad,3,5,bath,suburban,4530,ME,43.8882282,-69.8266991,bath,suburban,4530,ME,43.8882282,-69.8266991,bath,4530.0,ME,2016_9_19_21_pgqRm,no,MechanicalTurkProject,43.9133661,-69.8140298
1488,288,M,white,store manager,high,2,2,West Springfield,suburban,1089,MA,42.1254511,-72.6497341,West Springfield,suburban,1089,MA,42.1254511,-72.6497341,West Springfield,1089.0,MA,2016_9_19_22_lrDma,yes,MechanicalTurkProject,42.105237,-72.6213712
1489,289,M,white,Mason Tending,high,4,2,Rindge,rural,3461,NH,42.756663,-72.013247,Rindge,rural,3461,NH,42.756663,-72.013247,Rindge,3461.0,NH,2016_9_19_23_jRqzw,no,MechanicalTurkProject,42.7511964,-72.0098021
1492,292,M,white,casino dealer,somecoll,4,3,Manchester,urban,3103,NH,42.950538,-71.4465468,Manchester,urban,3103,NH,42.950538,-71.4465468,Hampton,3842.0,NH,2016_9_20_8_wRUcV,yes,MechanicalTurkProject,42.9417199,-70.8378746
1493,293,M,white,Construction,somecoll,4,3,Milford,suburban,6460,CT,41.2142663,-73.0508121,Milford,suburban,6460,CT,41.2142663,-73.0508121,Milford,6460.0,CT,2016_9_20_9_dFMvf,yes,MechanicalTurkProject,41.2222218,-73.0570603
1494,294,F,white,Administrative Assistant,high,3,2,Quincy,suburban,2169,MA,42.248386,-71.0022792,Quincy,suburban,2169,MA,42.248386,-71.0022792,Boston,2120.0,MA,2016_9_20_9_hyFBI,yes,MechanicalTurkProject,42.3554334,-71.060511
1495,295,F,otherhisp,Customer Service,bach,3,4,Central Falls,urban,2863,RI,41.8900642,-71.3934808,Central Falls,urban,2863,RI,41.8900642,-71.3934808,Kingston,2881.0,RI,2016_9_20_11_wZFqg,yes,MechanicalTurkProject,41.4729285,-71.5223479
1497,297,F,white,Education,bach,3,4,New Milford,suburban,6776,CT,41.6013201,-73.4228319,New Milford ,suburban,6776,CT,41.6013201,-73.4228319,Danbury,1810.0,CT,2016_9_20_13_Gtepq,yes,MechanicalTurkProject,41.394817,-73.4540111
1498,298,M,white,Office Manger,grad,2,5,Swampscott,suburban,1907,MA,42.474287,-70.905908,Swampscott,suburban,1907,MA,42.474287,-70.905908,East Boston,2128.0,MA,2016_9_20_13_SphXG,yes,MechanicalTurkProject,42.3750973,-71.0392173
1499,299,M,white,Program Manager,grad,2,5,Bridgeport,urban,6604,CT,41.1829197,-73.2080265,Bridgeport,urban,6604,CT,41.1829197,-73.2080265,Manchester,3103.0,NH,2016_9_20_17_LpxOR,yes,MechanicalTurkProject,42.9956397,-71.4547891
1500,300,F,white,Office Service Associate,somecoll,3,3,Stoughton,suburban,2072,MA,42.119006,-71.1036499,2072,suburban,2072,MA,42.119006,-71.1036499,Winthrop,2152.0,MA,2016_9_20_19_LKvtB,no,MechanicalTurkProject,42.3746525,-70.9825807
1501,301,F,white,homemaker,somecoll,4,3,Franklin,suburban,2038,MA,42.0848585,-71.4105714,Franklin,suburban,2038,MA,42.0848585,-71.4105714,Harwich,2645.0,MA,2016_9_20_19_wxxyj,yes,MechanicalTurkProject,41.6862224,-70.0758508
1502,302,M,white,Software Consultant,bach,3,4,Exeter,rural,2822,RI,41.5702104,-71.6269931,Exeter,rural,2822,RI,41.5702104,-71.6269931,Quincy,2169.0,MA,2016_9_20_20_eVEjG,yes,MechanicalTurkProject,42.2509914,-71.0037374
1503,303,M,white,photographer,somecoll,5,3,Dedham,suburban,2026,MA,42.2468719,-71.1794622,Dedham,suburban,2026,MA,42.2468719,-71.1794622,Dedham,2026.0,MA,2016_9_20_20_TtbWs,yes,MechanicalTurkProject,42.2489143,-71.1755732
1504,304,F,white,cake decorator,bach,4,4,Bedford,suburban,3102,NH,43.0119153,-71.4911193,Bedford,suburban,3102,NH,43.0119153,-71.4911193,Somerville,,MA,2016_9_20_21_HuQYr,yes,MechanicalTurkProject,42.3875968,-71.0994968
1505,305,F,white,Teacher,bach,3,4,Milford,suburban,6460,CT,41.2142663,-73.0508121,Milford,suburban,6460,CT,41.2142663,-73.0508121,Uncasville,6382.0,CT,2016_9_20_21_lPLhu,yes,MechanicalTurkProject,41.4346637,-72.109987
1506,306,F,black,Paralegal,bach,3,4,Providence,urban,2909,RI,41.8215212,-71.4538694,Providence,urban,2909,RI,41.8215212,-71.4538694,Allston-Brighton,2135.0,MA,2016_9_20_22_fgCKl,yes,MechanicalTurkProject,42.353173,-71.1342308
1508,308,F,white,Ticket Sales,high,5,2,Hodgdon,rural,4730,ME,46.1910425,-67.8610283,Hodgdon,rural,4730,ME,46.1910425,-67.8610283,Houlton,4730.0,ME,2016_9_21_8_LnGeq,yes,MechanicalTurkProject,46.1251286,-67.8407944
1509,309,F,white,administrative assistant,somecoll,3,3,Manchester,suburban,3103,NH,42.950538,-71.4465468,Manchestser,suburban,3103,NH,42.950538,-71.4465468,Manchestser,3103.0,NH,2016_9_21_13_TDICW,yes,MechanicalTurkProject,,
1510,310,M,other,Teacher,high,3,2,Branford,suburban,6405,CT,41.2850011,-72.7935493,Branford,suburban,6405,CT,41.2850011,-72.7935493,Branford,6405.0,CT,2016_9_21_15_vhFGT,no,MechanicalTurkProject,41.2795414,-72.8150989
1511,311,M,white,Active duty USCG,somecoll,4,3,St Albans,rural,4971,ME,44.92968,-69.3912779,St Albans,rural,4971,ME,44.92968,-69.3912779,Boston,2114.0,MA,2016_9_21_16_rkOSA,yes,MechanicalTurkProject,42.3554334,-71.060511
1512,312,M,otherhisp,IT SUpport,high,4,2,Melrose,suburban,2176,MA,42.455723,-71.0590194,East Boston,urban,2128,MA,42.3611289,-71.0069754,Atlanta,,GA,2016_9_21_18_KdjhV,yes,MechanicalTurkProject,33.7544657,-84.3898151
1513,313,M,white,Shipping,somecoll,5,3,Westhampton,rural,1027,MA,42.2950079,-72.7518767,Westhampton,rural,1027,MA,42.2950079,-72.7518767,Westhampton,1027.0,MA,2016_9_21_19_JkzYC,yes,MechanicalTurkProject,42.3043386,-72.7749593
1514,314,M,white,Information Technology & Facilities Coordinator,grad,2,5,Chaplin,rural,6235,CT,41.7908895,-72.1295395,Storrs,suburban,6268,CT,41.8004442,-72.2480301,Willimantic,6226.0,CT,2016_9_21_22_PhqlW,yes,MechanicalTurkProject,41.7121364,-72.2147434
1515,315,M,white,usher,somecoll,5,3,Brentwood,rural,3833,NH,42.978415,-70.9875221,Brentwood,rural,3833,NH,42.978415,-70.9875221,Boston,2115.0,NH,2016_9_22_0_lBXoh,yes,MechanicalTurkProject,42.3554334,-71.060511
1517,317,M,white,factory worker,high,5,2,springfield,urban,1118,MA,42.0937319,-72.5259054,springfield,urban,1118,MA,42.0937319,-72.5259054,springfield,1118.0,MA,2016_9_22_8_wTyiK,yes,MechanicalTurkProject,42.1018764,-72.5886727
1518,318,M,chinese,Biomedical Technician,bach,4,4,Westborough,suburban,1581,MA,42.2684262,-71.6133087,Rocky Hill,suburban,6067,CT,41.6566243,-72.6617787,Rocky Hill,6067.0,CT,2016_9_22_9_dFjWK,yes,MechanicalTurkProject,41.6648216,-72.6392587
1519,319,F,white,Analyst,assoc,3,3,Pawtucket,urban,2860,RI,41.8705624,-71.3886815,Central Falls,urban,2863,RI,41.8900642,-71.3934808,Providence,2904.0,RI,2016_9_22_10_nTkRT,yes,MechanicalTurkProject,41.8239891,-71.4128343
1520,320,F,white,Prep Cook,high,4,2,South Portland,suburban,4106,ME,43.631402,-70.2859894,South Portland,suburban,4106,ME,43.631402,-70.2859894,PORTLAND,4102.0,ME,2016_9_22_12_hBvAY,yes,MechanicalTurkProject,43.6573605,-70.2586618
1521,321,M,white,Mental health worker,bach,4,4,South Burlington,suburban,5403,VT,44.4448665,-73.1734678,South Burlington,suburban,5403,VT,44.4448665,-73.1734678,Burlington,5401.0,VT,2016_9_22_13_ApoeC,yes,MechanicalTurkProject,44.4761601,-73.212906
1522,322,F,white,Online Sales/Homemaker,somecoll,4,3,Rockland,suburban,2370,MA,42.1303994,-70.9106147,Fort Fairfield,rural,4742,ME,46.7762407,-67.859197,BANGOR,4401.0,ME,2016_9_22_13_ningN,yes,MechanicalTurkProject,44.8016255,-68.7713289
1523,323,F,white,Social Media Analyst,somecoll,3,3,Westmoreland NH,rural,3467,NH,42.9680753,-72.4308561,Westmoreland NH,rural,3467,NH,42.9680753,-72.4308561,Keene NH,3431.0,NH,2016_9_22_13_RooXX,yes,MechanicalTurkProject,42.933597,-72.2784264
1524,324,F,white,Sales associate for DSW,bach,3,4,warwick,suburban,2886,RI,41.7038489,-71.4555684,warwick,suburban,2886,RI,41.7038489,-71.4555684,warwick,2886.0,RI,2016_9_22_16_pddFm,yes,MechanicalTurkProject,41.6992717,-71.4586114
1525,325,F,white,Facilities/Security Manager,high,2,2,Windham,suburban,6280,CT,41.6909859,-72.1300937,Windham,suburban,6280,CT,41.6909859,-72.1300937,Fayetteville,,NC,2016_9_22_18_fuEua,yes,MechanicalTurkProject,35.0525759,-78.878292
1526,326,M,white,Engineer,bach,4,4,Sutton,suburban,1590,MA,42.1320512,-71.750318,Sutton,suburban,1590,MA,42.1320512,-71.750318,Allston,2134.0,MA,2016_9_22_22_adnuN,yes,MechanicalTurkProject,42.3555375,-71.1327494
1527,327,F,white,Freelancer - Business Documentation,bach,3,4,Sandown,rural,3873,NH,42.9340178,-71.1836046,Sandown,rural,3873,NH,42.9340178,-71.1836046,New Rochelle,10805.0,NY,2016_9_23_0_vSskY,yes,MechanicalTurkProject,40.9115386,-73.7826363
1531,331,F,white,Researcher,bach,3,4,Pembroke,suburban,3275,NH,43.170513,-71.417063,Pembroke,suburban,3275,NH,43.170513,-71.417063,Durham,3824.0,NH,2016_9_23_13_IGXSv,yes,MechanicalTurkProject,43.134564,-70.927048
1532,332,M,white,Line Cook,somecoll,4,3,Brewer,urban,4412,ME,44.7846941,-68.7350722,Brewer,urban,4412,ME,44.7846941,-68.7350722,Bangor,4401.0,ME,2016_9_23_13_TvbZC,yes,MechanicalTurkProject,44.8016255,-68.7713289
1533,333,F,white,Factory Worker,assoc,5,3,Gardner,suburban,1440,MA,42.5865157,-71.9880619,Gardner,suburban,1440,MA,42.5865157,-71.9880619,Winchendon,1475.0,MA,2016_9_23_13_uBUDK,yes,MechanicalTurkProject,42.6815126,-72.0499767
1535,335,F,white,business owner,somecoll,1,3,fall river,urban,2723,MA,41.6927049,-71.1297257,fall river,urban,2723,MA,41.6927049,-71.1297257,somerset,2726.0,MA,2016_9_23_14_kJNHM,yes,MechanicalTurkProject,41.7695463,-71.128656
1536,336,M,white,Social Worker,grad,3,5,Saco,suburban,4072,ME,43.550411,-70.4663413,Saco,suburban,4072,ME,43.550411,-70.4663413,Portland,4102.0,ME,2016_9_23_14_tBmPK,yes,MechanicalTurkProject,43.6573605,-70.2586618
1537,337,M,asianindian,IT Company,somecoll,3,3,Fairfield,suburban,6825,CT,41.1965831,-73.2432544,Fairfield,suburban,6825,CT,41.1965831,-73.2432544,Fairfield,6825.0,CT,2016_9_23_16_OPAKY,yes,MechanicalTurkProject,41.1412078,-73.2637258
1538,338,F,white,Sales Associate,somecoll,3,3,Etna,rural,4434,ME,44.7638663,-69.1280682,Etna,rural,4434,ME,44.7638663,-69.1280682,Carmel,4419.0,ME,2016_9_23_16_XetlI,yes,MechanicalTurkProject,44.7975688,-69.0511537
1540,340,F,white,Dance Studio Manager,bach,2,4,Chelmsford,suburban,1863,MA,42.6337803,-71.3894701,Chelmsford,suburban,1863,MA,42.6337803,-71.3894701,Fitchburg,1420.0,MA,2016_9_23_20_tZxTt,yes,MechanicalTurkProject,42.5854371,-71.8046023
1541,341,F,white,Paralegal,bach,3,4,Winchester,suburban,1890,MA,42.4527518,-71.1443188,Winchester,suburban,1890,MA,42.4527518,-71.1443188,Winchester,1890.0,MA,2016_9_23_21_ljmvQ,yes,MechanicalTurkProject,42.4523178,-71.1369982
1542,342,F,white,Computer hardware sales,somecoll,3,3,Merrimack,suburban,3054,NH,42.8520335,-71.5198762,Merrimack,suburban,3054,NH,42.8520335,-71.5198762,Boston-downtown,2116.0,MA,2016_9_23_23_dyIPT,yes,MechanicalTurkProject,42.353713,-71.0576247
1543,343,M,white,customer service,somecoll,3,3,East Boston,suburban,2128,MA,42.3611289,-71.0069754,East Boston,suburban,2128,MA,42.3611289,-71.0069754,East Boston,2128.0,MA,2016_9_23_23_igadD,yes,MechanicalTurkProject,42.3750973,-71.0392173
1544,344,F,white,Student,bach,3,4,Scaroborough,suburban,4074,ME,43.5896271,-70.3661914,Scaborough,suburban,4074,ME,43.5896271,-70.3661914,Scarborough,4074.0,ME,2016_9_24_1_TUNYP,yes,MechanicalTurkProject,43.5901655,-70.334505
1545,345,F,white,College Admission Counselor,grad,3,5,Tenants Harbor,rural,4860,ME,43.979599,-69.2160402,Tenants Harbor,rural,4860,ME,43.979599,-69.2160402,Hebron,4238.0,ME,2016_9_24_6_HWliy,yes,MechanicalTurkProject,44.198194,-70.407008
1546,346,F,white,Credit Union Teller,somecoll,3,3,Stoughton,suburban,2072,MA,42.119006,-71.1036499,Stoughton,suburban,2072,MA,42.119006,-71.1036499,Mechanic Falls,4256.0,ME,2016_9_24_9_cdTrt,yes,MechanicalTurkProject,44.111747,-70.392151
1547,347,F,white,Scientist,bach,3,4,Beverly,suburban,1915,MA,42.5702689,-70.8669963,Beverly,suburban,1915,MA,42.5702689,-70.8669963,Hamilton,1982.0,MA,2016_9_24_9_hedMI,yes,MechanicalTurkProject,42.6362052,-70.8431049
1548,348,F,mixed,Student,assoc,3,3,New Haven,suburban,6511,CT,41.3170464,-72.9272951,New Haven,suburban,6511,CT,41.3170464,-72.9272951,New Haven,6511.0,CT,2016_9_24_12_DOUmC,yes,MechanicalTurkProject,41.3082138,-72.9250518
